District,Year,Month,Date,Rainfall,Temperature,Soil_Moisture,NDVI,SPI3,Rainfall_lag1,SoilMoisture_lag1,NDVI_lag1,Rainfall_lag1_norm,SoilMoisture_lag1_norm,NDVI_norm,Groundwater_Proxy
Jogulamba Gadwal,2026,2,2026-02-01,1.100742984872806,25.02413758178778,0.2355803932754541,0.4592418754305189,-1.0264071296012316,0.0058236016103358,0.2356164368998485,0.4799174890750182,7.4370185949156e-06,0.332574185583648,0.4613052138529175,0.22529369181148068
Jogulamba Gadwal,2026,3,2026-03-01,5.878158440359261,28.768414821605077,0.2358715668341919,0.4187677248677248,-0.9983365435743088,1.100742984872806,0.2355803932754541,0.4592418754305189,0.0014057015906089642,0.3324744945727614,0.393352605703765,0.21222259960610115
Jogulamba Gadwal,2026,4,2026-04-01,13.937068777143557,32.172829663722126,0.2381332483233485,0.3358041331448864,-0.9272374075185671,5.878158440359261,0.2358715668341919,0.4187677248677248,0.007506690283762586,0.33327983495963215,0.2540638902990578,0.18712738815716945
Jogulamba Gadwal,2026,5,2026-05-01,47.67776144996295,32.51861970684452,0.2432407235671242,0.3216266235413495,-0.6895281624945675,13.937068777143557,0.2381332483233485,0.3358041331448864,0.017798305342569196,0.3395352911670966,0.23026107439745394,0.1889856534833571
Kamareddy,2013,3,2013-03-01,3.4995895718357986,29.2519165459615,0.1614057268677155,0.3885857811997923,-0.8930910400561736,7.287757522569575,0.1953991455542923,0.4105285917514043,0.009306815925456265,0.22133946663620735,0.3426797252917389,0.16079445808301324
Kamareddy,2013,4,2013-04-01,75.90978533914227,31.438521888300752,0.1800880039394062,0.3600124305298257,-0.6781630040416735,3.4995895718357986,0.1614057268677155,0.3885857811997923,0.004469143746736277,0.12731900312028602,0.29470753379207565,0.11165676550522405
Kamareddy,2013,5,2013-05-01,4.051700954402516,34.80671318997605,0.1623873522300197,0.3071617883166604,-0.6876407683698327,75.90978533914227,0.1800880039394062,0.3600124305298257,0.09694043701432042,0.17899125079882958,0.2059758635579976,0.15156784783685953
Kamareddy,2013,6,2013-06-01,310.9011322157219,26.47314897004836,0.3691557101837724,0.3813461627763368,0.21267704558652897,4.051700954402516,0.1623873522300197,0.3071617883166604,0.005174216465193829,0.1300340248841685,0.33052503033118097,0.12018830260598112
Kamareddy,2013,7,2013-07-01,506.5757289688808,24.40872789079915,0.4219417673455154,0.386301591947635,1.4740117076684258,310.9011322157219,0.3691557101837724,0.3813461627763368,0.3970356587176148,0.7019228670886258,0.3388447685345974,0.5073523640294157
Kamareddy,2013,8,2013-08-01,243.370890700192,24.83615457352724,0.4124596231375746,0.5956866469062614,2.1749298875076977,506.5757289688808,0.4219417673455154,0.386301591947635,0.6469215046214769,0.8479208206126342,0.6903842176409514,0.7360137736218348
Kamareddy,2013,9,2013-09-01,161.12820590553468,25.346872430258856,0.3949158325756474,0.6865591120167962,1.7362748552470233,243.370890700192,0.4124596231375746,0.5956866469062614,0.31079630110448686,0.8216946972040039,0.8429512493720653,0.6215866491978095
Kamareddy,2013,10,2013-10-01,140.85697200179578,24.51807536725796,0.396856210484887,0.6612748270409172,0.6651575506182573,161.12820590553468,0.3949158325756474,0.6865591120167962,0.20576844771765798,0.7731713246162981,0.8005011155111512,0.5516761320358128
Kamareddy,2013,11,2013-11-01,18.24040254915909,22.287249938618643,0.3217022681291559,0.5508103600820503,0.0057952481269042035,140.85697200179578,0.396856210484887,0.6612748270409172,0.17988110967990084,0.7785381055248274,0.6150408023659734,0.506375846555086
